index	 x	 y	 px	 py
3140	 4.228210	 8.143263	 4.390969	 8.296201	
3141	 5.614697	 2.265919	 5.874562	 2.150417	
3142	 5.645034	 8.416813	 5.688875	 8.451324	
3143	 5.906249	 4.959042	 6.039107	 5.028675	
3144	 4.268244	 12.408648	 4.290673	 12.556962	
3145	 2.285733	 14.302979	 2.272606	 14.153554	
3146	 11.461986	 14.339231	 11.501218	 14.304884	
3147	 5.051401	 7.330240	 5.155488	 7.269113	
3148	 6.122009	 7.665565	 6.006505	 7.761267	
3149	 4.611094	 2.324898	 4.507871	 2.433732	
3150	 9.232071	 13.912296	 9.350455	 13.820181	
3151	 6.487763	 5.226048	 6.521928	 5.361055	
3152	 8.063108	 10.369483	 8.067230	 10.365476	
3153	 12.639650	 10.516598	 12.753380	 10.570533	
3154	 10.606660	 14.127349	 10.543951	 13.991086	
3155	 1.526201	 13.927309	 1.443463	 13.834901	
3156	 8.943126	 5.688476	 8.865273	 5.816691	
3157	 10.729753	 14.041629	 10.587236	 13.847467	
3158	 12.035691	 14.523840	 11.860301	 14.363156	
3159	 9.497183	 2.000544	 9.638309	 2.051373	
3160	 9.508712	 14.009846	 9.494941	 13.860479	
3161	 14.015061	 3.817533	 13.964380	 3.676354	
3162	 4.748414	 7.863790	 4.889551	 7.812993	
3163	 10.278913	 10.889402	 10.140740	 10.831022	
3164	 12.764516	 2.553835	 12.616055	 2.532404	
3165	 4.437389	 6.084529	 4.665745	 6.151179	
3166	 4.175268	 2.120135	 4.181410	 2.201239	
3167	 12.247022	 13.668682	 12.245455	 13.518690	
3168	 8.688533	 4.315980	 8.704103	 4.321623	
3169	 6.918563	 4.405256	 6.973157	 4.287339	
3170	 7.050046	 9.924180	 7.166096	 9.835169	
3171	 4.981956	 7.992667	 5.102539	 8.081886	
3172	 2.337595	 14.443727	 2.380143	 14.473912	
3173	 14.460432	 2.546536	 14.446492	 2.540290	
3174	 7.059929	 12.036462	 7.002026	 11.898088	
3175	 7.975359	 5.280432	 8.028730	 5.513263	
3176	 8.084791	 7.052973	 8.128279	 7.251070	
3177	 7.164762	 3.914735	 7.276311	 3.969581	
3178	 15.167396	 14.812038	 15.020703	 14.843364	
3179	 8.663870	 13.576986	 8.822577	 13.427683	
3180	 15.878460	 8.487202	 15.748866	 8.411667	
3181	 8.016548	 11.794904	 7.833069	 11.851963	
3182	 15.240535	 8.960779	 14.901502	 9.036301	
3183	 8.501428	 12.809862	 8.425649	 12.713969	
3184	 2.639198	 7.516212	 2.833580	 7.470730	
3185	 7.660370	 12.045127	 7.833069	 11.851963	
3186	 4.394934	 2.423920	 4.300472	 2.561146	
3187	 15.951708	 6.979445	 15.971639	 7.128116	
3188	 3.115081	 5.559593	 3.352951	 5.701857	
3189	 16.073059	 13.538821	 15.923216	 13.545667	
3190	 1.462136	 5.910112	 1.621415	 6.023221	
3191	 14.543882	 4.013051	 14.629076	 3.889592	
3192	 15.638843	 11.630195	 15.652646	 11.480831	
3193	 3.676262	 8.000323	 3.785750	 7.990386	
3194	 2.453198	 14.485011	 2.489423	 14.371161	
3195	 3.142164	 4.903223	 3.196569	 4.763437	
3196	 4.310928	 5.384688	 4.289419	 5.428101	
3197	 5.747374	 2.173719	 5.874562	 2.150417	
3198	 2.948329	 6.614512	 2.920632	 6.467092	
3199	 8.990950	 12.809137	 9.027620	 12.584601	
3200	 15.096427	 9.964984	 14.972954	 10.050156	
3201	 8.129814	 6.295957	 8.367275	 6.329207	
3202	 4.441446	 5.310762	 4.516345	 5.382245	
3203	 1.972643	 9.601902	 2.079190	 9.521119	
3204	 4.837999	 5.013592	 4.873247	 5.159391	
3205	 10.025642	 13.549497	 9.820177	 13.466283	
3206	 9.603715	 11.824218	 9.729714	 11.779286	
3207	 9.234616	 14.485377	 9.117924	 14.595675	
3208	 6.829116	 5.758732	 6.770875	 5.896963	
3209	 8.926481	 6.314632	 9.074924	 6.524405	
3210	 7.076500	 8.771326	 6.991959	 9.086085	
3211	 8.169715	 10.475006	 8.067230	 10.365476	
3212	 15.497224	 9.092805	 15.516485	 9.245687	
3213	 4.039685	 2.365546	 3.934589	 2.323112	
3214	 15.583792	 4.975708	 15.492942	 5.095066	
3215	 16.010071	 8.559163	 15.878460	 8.487202	
3216	 7.863374	 2.488122	 7.775154	 2.635054	
3217	 5.559667	 8.873800	 5.636581	 8.745472	
3218	 6.157078	 6.371622	 6.121571	 6.453525	
3219	 10.957152	 12.187248	 10.835341	 12.064283	
3220	 6.829793	 13.084104	 6.888198	 12.672587	
3221	 16.425062	 5.773633	 16.384756	 5.906521	
3222	 7.478724	 7.366116	 7.627275	 7.386909	
3223	 5.072158	 6.682830	 5.298757	 6.735552	
3224	 8.015395	 11.944900	 7.833069	 11.851963	
3225	 2.972482	 5.513058	 3.115081	 5.559593	
3226	 7.041279	 12.185298	 7.059929	 12.036462	
3227	 14.971768	 7.565238	 14.740671	 7.660482	
3228	 2.252111	 7.491535	 2.165757	 7.559289	
3229	 7.340010	 6.146811	 7.190856	 6.130901	
3230	 8.108936	 5.739048	 8.196479	 5.763810	
3231	 6.588883	 11.582606	 6.603397	 11.434731	
3232	 13.249975	 10.503709	 13.335313	 10.627069	
3233	 9.729714	 11.779286	 9.793609	 11.643939	
3234	 11.635355	 11.352484	 11.636220	 11.452727	
3235	 8.350180	 2.367964	 8.342748	 2.415717	
3236	 6.506751	 5.077255	 6.487763	 5.226048	
3237	 13.918072	 11.147728	 13.734899	 11.217339	
3238	 10.068712	 11.966535	 10.197544	 11.949479	
3239	 2.128516	 2.164173	 2.026765	 2.299184	
3240	 1.626339	 9.686282	 1.687679	 9.549397	
3241	 5.439618	 7.471668	 5.580280	 7.419569	
3242	 5.671956	 4.410153	 5.801884	 4.667478	
3243	 14.047419	 9.306637	 14.164414	 9.421642	
3244	 11.416729	 14.004333	 11.556111	 14.059763	
3245	 7.592407	 9.990903	 7.676821	 9.942172	
3246	 8.291046	 3.265070	 8.314225	 3.413046	
3247	 2.162857	 5.359509	 2.298463	 5.523997	
3248	 2.374475	 3.450218	 2.283576	 3.581795	
3249	 14.446492	 2.540290	 14.300542	 2.574910	
3250	 6.445544	 14.447376	 6.503816	 14.433095	
3251	 5.266362	 4.841553	 5.237424	 4.988735	
3252	 15.545384	 4.710767	 15.593784	 4.852744	
3253	 3.713831	 8.987533	 3.716517	 8.783567	
3254	 14.153085	 10.619108	 14.030874	 10.636168	
3255	 3.512062	 8.258939	 3.512953	 8.231882	
3256	 10.038180	 2.482366	 10.012227	 2.485866	
3257	 5.962732	 4.820083	 5.906249	 4.959042	
3258	 1.788606	 2.234007	 1.930174	 2.184423	
3259	 8.100973	 11.083115	 8.025914	 10.953245	
3260	 7.232706	 13.213389	 7.160547	 13.344893	
3261	 10.172393	 11.343158	 10.089006	 11.218472	
3262	 2.142560	 7.244778	 2.264671	 7.331894	
3263	 7.868041	 10.172558	 7.905461	 10.116457	
3264	 3.332627	 14.656864	 3.474282	 14.607529	
3265	 6.973157	 4.287339	 6.999432	 4.139658	
3266	 7.225119	 11.153801	 7.334299	 11.182061	
3267	 4.524206	 8.227295	 4.661545	 8.337539	
3268	 14.736745	 11.452214	 14.357594	 11.356611	
3269	 9.265096	 12.297345	 9.292066	 12.444901	
3270	 2.092174	 10.395853	 2.249864	 10.395452	
3271	 7.017395	 10.839851	 7.031820	 10.697880	
3272	 7.933636	 14.160952	 7.879076	 14.021226	
3273	 10.147614	 1.988324	 10.173751	 2.136029	
3274	 15.828680	 6.843415	 15.744431	 7.019999	
3275	 6.134155	 13.609464	 6.024354	 13.507270	
3276	 13.155678	 14.451888	 13.027975	 14.286285	
3277	 8.538057	 1.899613	 8.542563	 2.049545	
3278	 4.518316	 6.874770	 4.569639	 6.889330	
3279	 5.985653	 13.301117	 6.108291	 13.087562	
3280	 9.820177	 13.466283	 9.670234	 13.462154	
3281	 16.227505	 7.158514	 16.199177	 7.305815	
3282	 8.412952	 4.369641	 8.520082	 4.451292	
3283	 8.563282	 6.580521	 8.866101	 6.709960	
3284	 6.013978	 2.205764	 6.283636	 2.200342	
3285	 6.974499	 13.123604	 6.888198	 12.672587	
3286	 4.423665	 7.418407	 4.437766	 7.567743	
3287	 6.805378	 10.712373	 6.883369	 10.676380	
3288	 8.081141	 11.602933	 8.187586	 11.430512	
3289	 7.803961	 12.718465	 7.871787	 12.584675	
3290	 6.867771	 8.067908	 6.891578	 8.227178	
3291	 4.202180	 14.037335	 4.267376	 14.243231	
3292	 16.124008	 8.656725	 16.010071	 8.559163	
3293	 6.234609	 6.615123	 6.004060	 6.546751	
3294	 2.038986	 7.830810	 2.176676	 7.771300	
3295	 14.259978	 10.724340	 14.030618	 10.954847	
3296	 15.456218	 3.675013	 15.570470	 3.876193	
3297	 7.994002	 14.359168	 7.932808	 14.192650	
3298	 3.386763	 13.473785	 3.498435	 13.660026	
3299	 6.752193	 6.956337	 6.884534	 7.176573	
3300	 9.171848	 10.086371	 8.996488	 10.155161	
3301	 9.596886	 13.048277	 9.368927	 12.888711	
3302	 4.889551	 7.812993	 4.981956	 7.992667	
3303	 2.206968	 5.090196	 2.355215	 5.067329	
3304	 14.740671	 7.660482	 14.600180	 7.713039	
3305	 12.735145	 13.395882	 12.638232	 13.454241	
3306	 4.837288	 13.501025	 4.973664	 13.549831	
3307	 8.816676	 2.820909	 8.824364	 2.752402	
3308	 13.738832	 7.062228	 13.838094	 7.174686	
3309	 12.780394	 14.266259	 12.698071	 14.128527	
3310	 2.148207	 3.652589	 2.243264	 3.860162	
3311	 9.100915	 1.955376	 8.891335	 2.130058	
3312	 6.376338	 5.820122	 6.325702	 5.961317	
3313	 3.242187	 12.714770	 2.996303	 12.658964	
3314	 16.151543	 7.981119	 16.042454	 7.817701	
3315	 15.137310	 6.537618	 14.960212	 6.462523	
3316	 11.879220	 2.287403	 11.791292	 2.278877	
3317	 2.772876	 9.175012	 3.040664	 9.193744	
3318	 10.252527	 14.010219	 10.115324	 13.949594	
3319	 7.933865	 11.138672	 7.882649	 10.997686	
3320	 14.297395	 14.143188	 14.117339	 14.292302	
3321	 16.273422	 8.669968	 16.124008	 8.656725	
3322	 13.312020	 4.665262	 13.427257	 4.569238	
3323	 15.985720	 4.214122	 16.041307	 4.214140	
3324	 10.189542	 14.146354	 10.115324	 13.949594	
3325	 11.241000	 2.361560	 11.162767	 2.355443	
3326	 15.478110	 13.886705	 15.349317	 13.963596	
3327	 2.984113	 10.063165	 2.798855	 9.798728	
3328	 15.541400	 8.090757	 15.447713	 8.207902	
3329	 13.481042	 11.295889	 13.406307	 11.291534	
3330	 14.022774	 6.839353	 13.838094	 7.174686	
3331	 7.199213	 14.238859	 7.209924	 14.198817	
3332	 8.607194	 8.065122	 8.496707	 8.294179	
3333	 7.012392	 8.381049	 6.952584	 8.518610	
3334	 12.498674	 11.599324	 12.451059	 11.647726	
3335	 9.283801	 8.007396	 9.285768	 8.008332	
3336	 13.141007	 11.141500	 13.133331	 11.291304	
3337	 7.816024	 2.063274	 7.803944	 2.225907	
3338	 3.769063	 7.279035	 3.977086	 7.160602	
3339	 2.635347	 14.336431	 2.775703	 14.389348	
3340	 6.981698	 12.973777	 6.888198	 12.672587	
3341	 7.520833	 3.062689	 7.647529	 3.203776	
3342	 2.299698	 7.973911	 2.457614	 8.032450	
3343	 8.662368	 8.524914	 8.734110	 8.674396	
3344	 13.488340	 3.176142	 13.541107	 3.129656	
3345	 4.257651	 5.941037	 4.437389	 6.084529	
3346	 6.782696	 5.391669	 6.721891	 5.486007	
3347	 14.144387	 14.749810	 14.124032	 14.655307	
3348	 14.691528	 8.749502	 14.692492	 9.074902	
3349	 11.750814	 13.188762	 11.815109	 13.053240	
3350	 12.665414	 13.193991	 12.592530	 13.325094	
3351	 1.733327	 3.620609	 1.806636	 3.580328	
3352	 14.356790	 7.823374	 14.369633	 7.891381	
3353	 6.907260	 6.063367	 6.759611	 6.089818	
3354	 11.238837	 13.100094	 11.175860	 12.880086	
3355	 7.716510	 3.458733	 7.683549	 3.572214	
3356	 10.464869	 11.848172	 10.298376	 11.842875	
3357	 7.583602	 4.366884	 7.808793	 4.329454	
3358	 2.581494	 2.066710	 2.538955	 2.210552	
3359	 9.638309	 2.051373	 9.667950	 2.104529	
3360	 5.851534	 5.098707	 5.973093	 5.093325	
3361	 15.408189	 11.691614	 15.652646	 11.480831	
3362	 7.902092	 7.765347	 7.783396	 7.857060	
3363	 14.402806	 7.856017	 14.369633	 7.891381	
3364	 9.481578	 10.800176	 9.337173	 10.736624	
3365	 1.423927	 7.556057	 1.415222	 7.705804	
3366	 4.637267	 6.529283	 4.784934	 6.555635	
3367	 14.259341	 2.037153	 14.228065	 1.890450	
3368	 1.992113	 2.510245	 2.099006	 2.615477	
3369	 5.863556	 8.548803	 6.035780	 8.632807	
3370	 6.283165	 6.216099	 6.157078	 6.371622	
3371	 15.544170	 11.958780	 15.541320	 11.914727	
3372	 13.626197	 11.250343	 13.551072	 11.252254	
3373	 1.640383	 9.907972	 1.626339	 9.686282	
3374	 16.251492	 5.773886	 16.243111	 5.857161	
3375	 8.529312	 2.049357	 8.542563	 2.049545	
3376	 15.628592	 9.165208	 15.591637	 9.209365	
3377	 1.547864	 11.402237	 1.697409	 11.417069	
3378	 5.384923	 7.246498	 5.540599	 7.218222	
3379	 1.456731	 5.283541	 1.527021	 5.151030	
3380	 12.284514	 11.646357	 12.198201	 11.779674	
3381	 2.883115	 10.691152	 2.791640	 10.572272	
3382	 14.069685	 7.909470	 14.121952	 7.950119	
3383	 15.270883	 2.244604	 15.197223	 2.113936	
3384	 15.081879	 2.380753	 14.982005	 2.268836	
3385	 8.581193	 3.042956	 8.438109	 3.294607	
3386	 15.697853	 8.668420	 15.495175	 8.815300	
3387	 11.489116	 12.328909	 11.360601	 12.251553	
3388	 2.312094	 5.374618	 2.459082	 5.404524	
3389	 8.419124	 11.405630	 8.250083	 11.099434	
3390	 6.524065	 6.055137	 6.425236	 6.167976	
3391	 3.816621	 7.970819	 4.066360	 8.020097	
3392	 15.478883	 2.681208	 15.471896	 2.531371	
3393	 3.028911	 10.357394	 2.876434	 10.227003	
3394	 1.755277	 10.506590	 1.830204	 10.376644	
3395	 3.393260	 6.145242	 3.409979	 5.996176	
3396	 8.904841	 13.554892	 8.824769	 13.428051	
3397	 2.520645	 10.281966	 2.522981	 10.200095	
3398	 2.985075	 9.913168	 2.798855	 9.798728	
3399	 8.826733	 9.938381	 8.892889	 10.073004	
3400	 15.631598	 13.352535	 15.630861	 13.546834	
3401	 7.881885	 6.441833	 8.072886	 6.562502	
3402	 1.452338	 10.297868	 1.601284	 10.315620	
3403	 13.831070	 8.997195	 14.038706	 9.014463	
3404	 8.307218	 14.753876	 8.398378	 14.634755	
3405	 9.247752	 8.706491	 9.053002	 8.819470	
3406	 6.198026	 12.461712	 6.267365	 12.699527	
3407	 4.148244	 7.164323	 4.148786	 7.160090	
3408	 13.222186	 4.785387	 13.312020	 4.665262	
3409	 13.406353	 2.992758	 13.530632	 2.849134	
3410	 14.141361	 2.129786	 13.938571	 1.952293	
3411	 2.476948	 10.240108	 2.439242	 10.223153	
3412	 4.688581	 13.031960	 4.813305	 12.948630	
3413	 8.588142	 11.595301	 8.702318	 11.504455	
3414	 2.829469	 11.685037	 2.672095	 11.719522	
3415	 15.965909	 4.974787	 16.053911	 4.853314	
3416	 2.670513	 11.061862	 2.739300	 10.928564	
3417	 7.903236	 3.510893	 7.909049	 3.559233	
3418	 1.437350	 8.220359	 1.441271	 8.173061	
3419	 4.701374	 4.484357	 4.648701	 4.653409	
3420	 2.622370	 6.487081	 2.770655	 6.464464	
3421	 16.258427	 2.691061	 16.164324	 2.675761	
3422	 10.588465	 2.842398	 10.543722	 2.699226	
3423	 16.160789	 11.050093	 16.032814	 11.128339	
3424	 5.217169	 4.480964	 5.261542	 4.691630	
3425	 16.053362	 12.542933	 16.000895	 12.754370	
3426	 8.798551	 2.292559	 8.735686	 2.428751	
3427	 15.093997	 3.372023	 15.190000	 3.487277	
3428	 3.339768	 4.440719	 3.485330	 4.509211	
3429	 7.377754	 4.484945	 7.477487	 4.596986	
3430	 13.961662	 11.088058	 13.734899	 11.217339	
3431	 1.602947	 10.923815	 1.736108	 10.854763	
3432	 14.853980	 10.473598	 14.843447	 10.293294	
3433	 1.490294	 13.428553	 1.658830	 13.335232	
3434	 3.681269	 13.508474	 3.498435	 13.660026	
3435	 1.378926	 12.423339	 1.424677	 12.228275	
3436	 6.024354	 13.507270	 5.963258	 13.387593	
3437	 6.898221	 2.865693	 7.045485	 2.837173	
3438	 8.582563	 7.481663	 8.698668	 7.577526	
3439	 2.767043	 2.464344	 2.709693	 2.610322	
3440	 1.685135	 3.579104	 1.733327	 3.620609	
3441	 6.179920	 2.479107	 6.213428	 2.332897	
3442	 6.947752	 4.700822	 7.046025	 4.622704	
3443	 5.363671	 6.813680	 5.392652	 6.880407	
3444	 8.822577	 13.427683	 8.848482	 13.279937	
3445	 14.241821	 14.387567	 14.161194	 14.550746	
3446	 12.087961	 12.911896	 11.961102	 12.854823	
3447	 12.067231	 12.672403	 12.044609	 12.604601	
3448	 1.809587	 13.767352	 1.697031	 13.668200	
3449	 13.254917	 8.891574	 13.384266	 8.815620	
3450	 8.541295	 12.907505	 8.501428	 12.809862	
3451	 15.652822	 12.015062	 15.541320	 11.914727	
3452	 14.739537	 11.302240	 14.357594	 11.356611	
3453	 8.309711	 5.240223	 8.507453	 5.207039	
3454	 9.198217	 3.287182	 9.251876	 3.774336	
3455	 1.593052	 8.498905	 2.016486	 8.469254	
3456	 1.888210	 12.476458	 2.033446	 12.438954	
3457	 5.726061	 1.847485	 5.866528	 1.794862	
3458	 12.533274	 10.622353	 12.039601	 10.721835	
3459	 12.866466	 2.871904	 12.716575	 2.866177	
3460	 8.110703	 9.783244	 8.133451	 9.931509	
3461	 16.301081	 4.542221	 16.363079	 4.743449	
3462	 5.229559	 6.037417	 5.490624	 6.156135	
3463	 10.725574	 13.291439	 10.393794	 13.062194	
3464	 2.405737	 10.813669	 2.345739	 10.653687	
3465	 7.811293	 4.972888	 7.928702	 5.139327	
3466	 6.299686	 8.180634	 6.308781	 8.186690	
3467	 5.421731	 2.424753	 5.614697	 2.265919	
3468	 4.517508	 13.582095	 4.654247	 13.643758	
3469	 8.865273	 5.816691	 9.039321	 5.952925	
3470	 7.237852	 13.504129	 7.302704	 13.818233	
3471	 10.480735	 12.851630	 10.337965	 12.805620	
3472	 1.995232	 3.323555	 2.142124	 3.318587	
3473	 6.762163	 2.928845	 6.898221	 2.865693	
3474	 2.343050	 12.161569	 2.335068	 11.984839	
3475	 10.238303	 11.208414	 10.089006	 11.218472	
3476	 13.681360	 10.542707	 13.551693	 10.467299	
3477	 15.290277	 5.410468	 15.426765	 5.472683	
3478	 5.801884	 4.667478	 5.962732	 4.820083	
3479	 3.722593	 2.813284	 3.630196	 2.695120	
3480	 6.429642	 14.029528	 6.528115	 14.142678	
3481	 4.546137	 13.078966	 4.688581	 13.031960	
3482	 8.066009	 6.412660	 8.072886	 6.562502	
3483	 10.574480	 2.046993	 10.419817	 2.117897	
3484	 2.283088	 8.355504	 2.428382	 8.318228	
3485	 15.283570	 5.517349	 15.426765	 5.472683	
3486	 5.818536	 7.607487	 5.856760	 7.752535	
3487	 7.063825	 4.442659	 7.116643	 4.490367	
3488	 5.263990	 7.798819	 5.412282	 7.776252	
3489	 8.553887	 14.760242	 8.563327	 14.759470	
3490	 7.091720	 8.489406	 7.110510	 8.663520	
3491	 3.768279	 2.007094	 3.871276	 2.029877	
3492	 16.091002	 13.020633	 15.929425	 13.118078	
3493	 8.367275	 6.329207	 8.417155	 6.475200	
3494	 14.146057	 10.316141	 13.910288	 10.364407	
3495	 7.598101	 2.000989	 7.597800	 2.073793	
3496	 4.085758	 4.827942	 4.066546	 4.976707	
3497	 2.452738	 8.582213	 2.529235	 8.429263	
3498	 13.956489	 9.425934	 14.164414	 9.421642	
3499	 14.018566	 11.230379	 13.855478	 11.306561	
3500	 8.802095	 5.103911	 8.836672	 5.234982	
3501	 5.154476	 6.893131	 5.229898	 6.909876	
3502	 3.745428	 2.407584	 3.645231	 2.535864	
3503	 5.821948	 4.411664	 5.801884	 4.667478	
3504	 10.268539	 12.899240	 10.192231	 12.770101	
3505	 6.660244	 9.819868	 6.781390	 9.731418	
3506	 10.987194	 13.851778	 10.908371	 13.831383	
3507	 14.784336	 9.552141	 14.778452	 9.595448	
3508	 4.074190	 2.386224	 4.021102	 2.451999	
3509	 15.276590	 14.438778	 15.145611	 14.311760	
3510	 12.093406	 12.462760	 11.853581	 12.228265	
3511	 6.695333	 6.470133	 6.584239	 6.461581	
3512	 14.333531	 7.241695	 14.396461	 7.421111	
3513	 9.252793	 14.634272	 9.117924	 14.595675	
3514	 8.657861	 7.016026	 8.854111	 7.002199	
3515	 15.307877	 7.835085	 15.148764	 8.016814	
3516	 14.982005	 2.268836	 14.849698	 2.123801	
3517	 2.359333	 10.956311	 2.405737	 10.813669	
3518	 14.778452	 9.595448	 14.733123	 9.787449	
3519	 4.517809	 8.493333	 4.575698	 8.460545	
3520	 5.290785	 13.196325	 5.634504	 13.186363	
3521	 3.783080	 14.151381	 3.769869	 14.300797	
3522	 5.648607	 1.719029	 5.726061	 1.847485	
3523	 16.283525	 12.963532	 16.091002	 13.020633	
3524	 9.555874	 12.446689	 9.424454	 12.374378	
3525	 4.936134	 9.164671	 5.086064	 9.169253	
3526	 3.053624	 12.267363	 2.904243	 12.253750	
3527	 2.066162	 7.669877	 2.138127	 7.672853	
3528	 9.034949	 6.023478	 9.223277	 6.127654	
3529	 5.261542	 4.691630	 5.266362	 4.841553	
3530	 5.944374	 4.324993	 5.821948	 4.411664	
3531	 16.420830	 8.697734	 16.273422	 8.669968	
3532	 2.393351	 8.958498	 2.538145	 8.919321	
3533	 4.210029	 8.598660	 4.348640	 8.655993	
3534	 8.824364	 2.752402	 8.667331	 2.920155	
3535	 5.021013	 1.964105	 4.932791	 1.842791	
3536	 2.341787	 13.604012	 2.353673	 13.593992	
3537	 10.173390	 14.295482	 10.115324	 13.949594	
3538	 3.934589	 2.323112	 3.874117	 2.422078	
3539	 4.892649	 9.308229	 5.086064	 9.169253	
3540	 16.079453	 6.653794	 16.043695	 6.723245	
3541	 3.721029	 5.689592	 3.876460	 5.730236	
3542	 8.072886	 6.562502	 8.069327	 6.827332	
3543	 2.751009	 8.221055	 2.849263	 8.212124	
3544	 10.658566	 1.793628	 10.556204	 1.903273	
3545	 6.195591	 13.111474	 6.267365	 12.699527	
3546	 7.070196	 2.560088	 7.113772	 2.703619	
3547	 12.681164	 11.079294	 12.547500	 11.147367	
3548	 15.834211	 3.055071	 15.779981	 2.915218	
3549	 6.324224	 5.032952	 6.285212	 5.173007	
3550	 8.107585	 8.070404	 8.496707	 8.294179	
3551	 4.395638	 5.849056	 4.541403	 5.884448	
3552	 4.134312	 13.797944	 4.272978	 13.855144	
3553	 8.495979	 9.188726	 8.481621	 9.338037	
3554	 11.771659	 11.823679	 11.574774	 11.850780	
3555	 15.791723	 3.198928	 15.941722	 3.199460	
3556	 15.946776	 1.881402	 15.922337	 2.101986	
3557	 14.985134	 9.864416	 14.972954	 10.050156	
3558	 1.818795	 12.343486	 1.888210	 12.476458	
3559	 2.216392	 4.625832	 2.358550	 4.577964	
3560	 16.392351	 3.380567	 16.498833	 3.274917	
3561	 14.538187	 2.081767	 14.499168	 1.936931	
3562	 12.672286	 12.007841	 12.605176	 11.873691	
3563	 7.063943	 12.848335	 7.004895	 12.578344	
3564	 1.860370	 8.500762	 2.016486	 8.469254	
3565	 2.833580	 7.470730	 2.953490	 7.570216	
3566	 6.338190	 4.818990	 6.324224	 5.032952	
3567	 6.248640	 8.373859	 6.180417	 8.507447	
3568	 12.039601	 10.721835	 11.897836	 10.672819	
3569	 7.845593	 11.259949	 7.933865	 11.138672	
3570	 7.473847	 2.767699	 7.396536	 2.984495	
3571	 3.687397	 5.842291	 3.819946	 5.871951	
3572	 4.411905	 14.283373	 4.246045	 14.391706	
3573	 6.554595	 13.486685	 6.494132	 13.538211	
3574	 6.833292	 11.680519	 6.700618	 11.588587	
3575	 2.355215	 5.067329	 2.409122	 4.771396	
3576	 15.415691	 7.793107	 15.420170	 7.943040	
3577	 9.318822	 12.608319	 9.182450	 12.670793	
3578	 15.643838	 3.173828	 15.791723	 3.198928	
3579	 7.771107	 7.640617	 7.783396	 7.857060	
3580	 4.959904	 14.217638	 4.985219	 14.365486	
3581	 2.775703	 14.389348	 3.239198	 14.539515	
3582	 6.826109	 2.734164	 6.898221	 2.865693	
3583	 11.175860	 12.880086	 11.191293	 12.567637	
3584	 5.963258	 13.387593	 6.114161	 13.237447	
3585	 2.648555	 9.395607	 2.761986	 9.297457	
3586	 12.547500	 11.147367	 12.531058	 11.215495	
3587	 9.251876	 3.774336	 9.243158	 3.924082	
3588	 14.310403	 10.608051	 14.259978	 10.724340	
3589	 9.772630	 10.878237	 9.718361	 10.902640	
3590	 2.352487	 6.188673	 2.673665	 6.350039	
3591	 12.753380	 10.570533	 12.533274	 10.622353	
3592	 2.724411	 9.668505	 2.641474	 9.543519	
3593	 15.078392	 9.574405	 14.927157	 9.615116	
3594	 8.371468	 3.729837	 8.516194	 3.769260	
3595	 7.040371	 10.417224	 7.251575	 10.330506	
3596	 11.574774	 11.850780	 11.471322	 11.867262	
3597	 8.425790	 12.916240	 8.355935	 12.846359	
3598	 5.305812	 2.842571	 5.419288	 2.715437	
3599	 8.581582	 2.535470	 8.503242	 2.689948	
3600	 5.413365	 7.067605	 5.439986	 7.106970	
3601	 7.590271	 7.532272	 7.419938	 7.956958	
3602	 6.927758	 8.637987	 6.811046	 8.679346	
3603	 5.862038	 6.466897	 5.871320	 6.616609	
3604	 6.727206	 11.789616	 6.689260	 11.719708	
3605	 8.044324	 8.206411	 8.138288	 8.323334	
3606	 5.395979	 4.790674	 5.266362	 4.841553	
3607	 2.611938	 2.392498	 2.577953	 2.538597	
3608	 4.909816	 13.238389	 5.031169	 13.150223	
3609	 9.337206	 7.584148	 9.319299	 7.725444	
3610	 2.098276	 6.941642	 2.142560	 7.244778	
3611	 7.189358	 6.810005	 7.511416	 7.078040	
3612	 8.421582	 4.148476	 8.571189	 4.222544	
3613	 4.437766	 7.567743	 4.538212	 7.946343	
3614	 7.729605	 10.902319	 7.869525	 10.848262	
3615	 9.211768	 11.451306	 9.066497	 11.413940	
3616	 7.207450	 12.063622	 7.059929	 12.036462	
3617	 6.512080	 9.843266	 6.660244	 9.819868	
3618	 15.115155	 7.867613	 15.148764	 8.016814	
3619	 13.600677	 7.645320	 13.637516	 7.685600	
3620	 9.002562	 4.146053	 9.131480	 4.069372	
3621	 10.067758	 13.103704	 10.192921	 13.059250	
3622	 11.745375	 13.806267	 11.815853	 13.938678	
3623	 13.947126	 14.314617	 13.728992	 14.468442	
3624	 8.594337	 2.177467	 8.473169	 2.265890	
3625	 8.651359	 14.107926	 8.509419	 14.024109	
3626	 3.790855	 7.903533	 3.816621	 7.970819	
3627	 9.836659	 10.656310	 9.811541	 10.675496	
3628	 13.472385	 4.812240	 13.366231	 4.706263	
3629	 2.358550	 4.577964	 2.471619	 4.596023	
3630	 10.388296	 11.206984	 10.238303	 11.208414	
3631	 1.779180	 8.626889	 1.933850	 8.709776	
3632	 5.430841	 8.796964	 5.636581	 8.745472	
3633	 7.082056	 2.302381	 7.070196	 2.560088	
3634	 8.530637	 2.858392	 8.581193	 3.042956	
3635	 5.474238	 8.134739	 5.622070	 8.165468	
3636	 14.722150	 8.475679	 14.665085	 8.601851	
3637	 13.363350	 9.552872	 13.643608	 9.981292	
3638	 16.000011	 7.384676	 15.891288	 7.281336	
